feature_set,model,config_name,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_leaf,primary_position,Guard,10747,7.83297645848216,9.991242045040392,0.062150388965987666,21.75493626128222,21.69278587231623
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees,primary_position,Center,5133,8.262644540378885,10.594339034956915,0.24242939441886402,24.577459575297098,24.335030180878235
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees,primary_position,Forward,10282,7.4866347867529965,9.555987676941225,-0.043794552792453596,20.26333398171562,20.307128534508074
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees,primary_position,Guard,10747,7.848557834574285,10.007680983571102,0.07284607102252239,21.75493626128222,21.682090190259697
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees_high_leaf_min,primary_position,Center,5133,8.26677103787585,10.595066459261057,0.2300664570643005,24.577459575297098,24.347393118232795
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees_high_leaf_min,primary_position,Forward,10282,7.484866353051637,9.544544914939628,-0.03215251841980356,20.26333398171562,20.29548650013542
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees_high_leaf_min,primary_position,Guard,10747,7.8394644468119665,9.99857914651094,0.07447726048508779,21.75493626128222,21.68045900079713
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees_more_l2,primary_position,Center,5133,8.286794345033561,10.621530468313283,0.21703695495446854,24.577459575297098,24.36042262034263
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees_more_l2,primary_position,Forward,10282,7.484795457299728,9.561256428187823,-0.021099357866157374,20.26333398171562,20.284433339581778
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees_more_l2,primary_position,Guard,10747,7.8520476971386906,10.019288542977163,0.06469731519337192,21.75493626128222,21.690238946088847
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,low_l2,primary_position,Center,5133,8.271832824938384,10.593647927333963,0.175926775939512,24.577459575297098,24.401532799357582
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,low_l2,primary_position,Forward,10282,7.470656886563189,9.541151959680374,-0.034136584078225764,20.26333398171562,20.297470565793844
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,low_l2,primary_position,Guard,10747,7.845159082570282,9.996480367685844,0.05206252062694877,21.75493626128222,21.70287374065527
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_l2,primary_position,Center,5133,8.267534142178203,10.591898373502358,0.2103853505633464,24.577459575297098,24.367074224733752
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_l2,primary_position,Forward,10282,7.468372214267356,9.54069381118117,-0.018758305323698224,20.26333398171562,20.282092287039315
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_l2,primary_position,Guard,10747,7.8446000803765195,9.997598311969469,0.07063614246319906,21.75493626128222,21.684300118819017
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_leaf,primary_position,Center,5133,8.260210722546024,10.57465133686432,0.20943022044745316,24.577459575297098,24.368029354849643
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_leaf,primary_position,Forward,10282,7.473741637107873,9.53973920433605,-0.039782430910960766,20.26333398171562,20.303116412626576
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,medium_leaf,primary_position,Guard,10747,7.839377585591677,9.989310566187177,0.06053314113779281,21.75493626128222,21.694403120144422
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_fast_regularized,primary_position,Center,5133,8.264668629476029,10.595234548187113,0.09949005180573028,24.577459575297098,24.477969523491367
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_fast_regularized,primary_position,Forward,10282,7.478255973798881,9.549459294164702,-0.04359025236823316,20.26333398171562,20.306924234083855
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_fast_regularized,primary_position,Guard,10747,7.8504597632064925,10.011027408636485,0.08803498590539142,21.75493626128222,21.666901275376826
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_more_trees,primary_position,Center,5133,8.246714128936173,10.564384169932662,0.09658532590421555,24.577459575297098,24.480874249392883
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_more_trees,primary_position,Forward,10282,7.459141654439752,9.52870517153941,-0.05393357603900874,20.26333398171562,20.31726755775463
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_more_trees,primary_position,Guard,10747,7.839624511908853,10.000564473195265,0.07698185300320208,21.75493626128222,21.677954408279014
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_small_trees,primary_position,Center,5133,8.254325638491157,10.561832220421962,0.1033644216241309,24.577459575297098,24.474095153672966
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_small_trees,primary_position,Forward,10282,7.4678425243822595,9.539696465603377,-0.05053733789126622,20.26333398171562,20.31387131960689
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_early_stop_small_trees,primary_position,Guard,10747,7.847178203161785,10.0005771154053,0.06033033787865184,21.75493626128222,21.694605923403568
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_internal_early_stop_reference,primary_position,Center,5133,8.24551432356132,10.561746848907024,0.10736035683918614,24.577459575297098,24.47009921845791
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_internal_early_stop_reference,primary_position,Forward,10282,7.4633252572847235,9.536570422186557,-0.04611890033862104,20.26333398171562,20.30945288205424
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,no_internal_early_stop_reference,primary_position,Guard,10747,7.844458961518399,10.004127404031172,0.07383908818768486,21.75493626128222,21.681097173094532
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,reference_current_hgb,primary_position,Center,5133,8.276933522410483,10.59928159725997,0.14737087154672332,24.577459575297098,24.430088703750375
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,reference_current_hgb,primary_position,Forward,10282,7.467560349989702,9.546108468586125,-0.023083988834274302,20.26333398171562,20.28641797054989
